category,brand,model,series,trim
"Otomobil","Peugeot","206","1.6","1.6 HDI"
"Otomobil","Peugeot","206","1.6","CC"
"Otomobil","Peugeot","206","1.6","EXECUTIVE"
"Otomobil","Peugeot","206","1.6","QUICKSILVER"
"Otomobil","Peugeot","206","1.6","ROLAND GARROS"
"Otomobil","Peugeot","206","1.6","XS"
"Otomobil","Peugeot","206","1.6","XSI"
"Otomobil","Peugeot","206","1.6","XT"
"Otomobil","Peugeot","206","1.6 HDi","COMFORT"
"Otomobil","Peugeot","206","2.0","2.0 HDI"
"Otomobil","Peugeot","206","2.0","CC"
"Otomobil","Peugeot","206","2.0","GTI"
"Otomobil","Peugeot","206","2.0","RC"
"Otomobil","Peugeot","206","2.0 HDi","PREMIUM"
"Otomobil","Peugeot","206","2.0 HDi","SPORT"
"Otomobil","Peugeot","206+","1.4","1.4 HDI"
"Otomobil","Peugeot","206+","1.4","COMFORT"
"Otomobil","Peugeot","206+","1.4","ENVY"
"Otomobil","Peugeot","206+","1.4","URBAN MOVE"
"Otomobil","Peugeot","206+","1.4 HDi","COMFORT"
"Otomobil","Peugeot","206+","1.4 HDi","ENVY"
"Otomobil","Peugeot","206+","1.4 HDi","SPORTIUM"
"Otomobil","Peugeot","206+","1.4 HDi","URBAN MOVE"
"Otomobil","Peugeot","207","1.4","1.4 HDI"
"Otomobil","Peugeot","207","1.4","1.4 VTI"
"Otomobil","Peugeot","207","1.4","ACCESS"
"Otomobil","Peugeot","207","1.4","COMFORT"
"Otomobil","Peugeot","207","1.4","DYNAMIC"
"Otomobil","Peugeot","207","1.4","ENVY"
"Otomobil","Peugeot","207","1.4","MILLESIM"
"Otomobil","Peugeot","207","1.4","PREMIUM"
"Otomobil","Peugeot","207","1.4","SPORTIUM"
"Otomobil","Peugeot","207","1.4","TRENDY"
"Otomobil","Peugeot","207","1.4 HDi","ACTIVE"
"Otomobil","Peugeot","207","1.4 HDi","ALLURE"
"Otomobil","Peugeot","207","1.4 HDi","COMFORT"
"Otomobil","Peugeot","207","1.4 HDi","DYNAMIC"
"Otomobil","Peugeot","207","1.4 HDi","ENVY"
"Otomobil","Peugeot","207","1.4 HDi","MILLESIM"
"Otomobil","Peugeot","207","1.4 HDi","PREMIUM"
"Otomobil","Peugeot","207","1.4 HDi","SPORTIUM"
"Otomobil","Peugeot","207","1.4 HDi","TRENDY"
"Otomobil","Peugeot","207","1.4 HDi","URBAN MOVE"
"Otomobil","Peugeot","207","1.4 VTi","ACTIVE"
"Otomobil","Peugeot","207","1.4 VTi","LIMITED"
"Otomobil","Peugeot","207","1.4 VTi","TRENDY"
"Otomobil","Peugeot","207","1.6 HDi","ACTIVE"
"Otomobil","Peugeot","207","1.6 HDi","DYNAMIC"
"Otomobil","Peugeot","207","1.6 HDi","DYNAMIC CC"
"Otomobil","Peugeot","207","1.6 HDi","FELINE"
"Otomobil","Peugeot","207","1.6 HDi","OUTDOOR"
"Otomobil","Peugeot","207","1.6 HDi","PREMIUM"
"Otomobil","Peugeot","207","1.6 HDi","TRENDY"
"Otomobil","Peugeot","207","1.6 THP","GT"
"Otomobil","Peugeot","207","1.6 THP","GT CC"
"Otomobil","Peugeot","207","1.6 THP","RC"
"Otomobil","Peugeot","207","1.6 THP","RC LE MANS"
"Otomobil","Peugeot","207","1.6 VTi","ACTIVE"
"Otomobil","Peugeot","207","1.6 VTi","ALLURE"
"Otomobil","Peugeot","207","1.6 VTi","DYNAMIC"
"Otomobil","Peugeot","207","1.6 VTi","FELINE CC"
"Otomobil","Peugeot","207","1.6 VTi","OUTDOOR"
"Otomobil","Peugeot","207","1.6 VTi","OUTDOOR PRIME"
"Otomobil","Peugeot","207","1.6 VTi","PREMIUM"
"Otomobil","Peugeot","207","1.6 VTi","ROLAND GARROS CC"
"Otomobil","Peugeot","207","1.6 VTi","SPORTIUM"
"Otomobil","Peugeot","207","1.6 VTi","URBAN MOVE"
"Otomobil","Peugeot","208","1.0 VTi","ACCESS"
"Otomobil","Peugeot","208","1.2 PureTech","ACCESS"
"Otomobil","Peugeot","208","1.2 PureTech","ACTIVE"
"Otomobil","Peugeot","208","1.2 PureTech","ACTIVE PRIME"
"Otomobil","Peugeot","208","1.2 PureTech","ALLURE"
"Otomobil","Peugeot","208","1.2 PureTech","ALLURE DYNAMIC"
"Otomobil","Peugeot","208","1.2 PureTech","ALLURE SELECTION"
"Otomobil","Peugeot","208","1.2 PureTech","GT"
"Otomobil","Peugeot","208","1.2 PureTech","GT LINE"
"Otomobil","Peugeot","208","1.2 PureTech","PRIME"
"Otomobil","Peugeot","208","1.2 PureTech","PRIME SELECTION"
"Otomobil","Peugeot","208","1.2 PureTech","SIGNATURE"
"Otomobil","Peugeot","208","1.2 VTi","ACCESS"
"Otomobil","Peugeot","208","1.2 VTi","ACTIVE"
"Otomobil","Peugeot","208","1.2 VTi","URBAN SOUL"
"Otomobil","Peugeot","208","1.4 HDi","ACCESS"
"Otomobil","Peugeot","208","1.4 HDi","ACTIVE"
"Otomobil","Peugeot","208","1.4 HDi","URBAN SOUL"
"Otomobil","Peugeot","208","1.5 BlueHDi","ACTIVE"
"Otomobil","Peugeot","208","1.5 BlueHDi","ACTIVE DYNAMIC"
"Otomobil","Peugeot","208","1.5 BlueHDi","SIGNATURE"
"Otomobil","Peugeot","208","1.5 BlueHDi","SIGNATURE DYNAMIC"
"Otomobil","Peugeot","208","1.6 BlueHDi","1.5 BLUEHDI"
"Otomobil","Peugeot","208","1.6 BlueHDi","ACTIVE"
"Otomobil","Peugeot","208","1.6 e-HDI","ACTIVE"
"Otomobil","Peugeot","208","1.6 e-HDI","ALLURE"
"Otomobil","Peugeot","208","1.6 HDi","ACTIVE"
"Otomobil","Peugeot","208","1.6 HDi","ALLURE"
"Otomobil","Peugeot","208","1.6 THP","ALLURE"
"Otomobil","Peugeot","208","1.6 THP","GTI"
"Otomobil","Peugeot","208","1.6 VTi","ACTIVE"
"Otomobil","Peugeot","208","1.6 VTi","ALLURE"
"Otomobil","Peugeot","301","1.2","1.2 PURETECH"
"Otomobil","Peugeot","301","1.2","1.2 VTI"
"Otomobil","Peugeot","301","1.2","ACTIVE"
"Otomobil","Peugeot","301","1.2 PureTech","1.2 PURETECH"
"Otomobil","Peugeot","301","1.2 PureTech","ACCESS"
"Otomobil","Peugeot","301","1.2 PureTech","ACTIVE"
"Otomobil","Peugeot","301","1.2 VTi","1.2 PURETECH"
"Otomobil","Peugeot","301","1.2 VTi","ACCESS"
"Otomobil","Peugeot","301","1.2 VTi","ACTIVE"
"Otomobil","Peugeot","301","1.5 BlueHDI","ACTIVE"
"Otomobil","Peugeot","301","1.5 BlueHDI","ALLURE"
"Otomobil","Peugeot","301","1.6 BlueHDI","ACCESS"
"Otomobil","Peugeot","301","1.6 BlueHDI","ACTIVE"
"Otomobil","Peugeot","301","1.6 BlueHDI","ALLURE"
"Otomobil","Peugeot","301","1.6 HDi","ACCESS"
"Otomobil","Peugeot","301","1.6 HDi","ACTIVE"
"Otomobil","Peugeot","301","1.6 HDi","ALLURE"
"Otomobil","Peugeot","301","1.6 VTi","ACTIVE"
"Otomobil","Peugeot","301","1.6 VTi","ALLURE"
"Otomobil","Peugeot","306","1.4","XR"
"Otomobil","Peugeot","306","1.6","DIAMOND"
"Otomobil","Peugeot","306","1.6","GRIFFE"
"Otomobil","Peugeot","306","1.6","PLATINUM"
"Otomobil","Peugeot","306","1.6","SR"
"Otomobil","Peugeot","306","1.6","XN"
"Otomobil","Peugeot","306","1.6","XR"
"Otomobil","Peugeot","306","1.6","XS"
"Otomobil","Peugeot","306","1.6","XT"
"Otomobil","Peugeot","306","1.8","ST"
"Otomobil","Peugeot","306","1.8","XR"
"Otomobil","Peugeot","306","1.8","XS"
"Otomobil","Peugeot","306","1.8","XT"
"Otomobil","Peugeot","306","1.9","1.9 D"
"Otomobil","Peugeot","306","1.9","XRD"
"Otomobil","Peugeot","306","1.9 D","XN"
"Otomobil","Peugeot","306","1.9 D","XR"
"Otomobil","Peugeot","306","2.0","GTI"
"Otomobil","Peugeot","306","2.0","HDI XR"
"Otomobil","Peugeot","306","2.0","S 16"
"Otomobil","Peugeot","306","2.0","XRDT"
"Otomobil","Peugeot","307","1.4","1.4 HDI"
"Otomobil","Peugeot","307","1.4","COMFORT"
"Otomobil","Peugeot","307","1.4","FELINE"
"Otomobil","Peugeot","307","1.4","LOOK"
"Otomobil","Peugeot","307","1.4","PROFIL"
"Otomobil","Peugeot","307","1.4","XR"
"Otomobil","Peugeot","307","1.4 HDi","ENVY"
"Otomobil","Peugeot","307","1.4 HDi","PROFIL"
"Otomobil","Peugeot","307","1.4 HDi","XR"
"Otomobil","Peugeot","307","1.6","1.6 HDI"
"Otomobil","Peugeot","307","1.6","CC"
"Otomobil","Peugeot","307","1.6","COMFORT"
"Otomobil","Peugeot","307","1.6","ENVY"
"Otomobil","Peugeot","307","1.6","FELINE"
"Otomobil","Peugeot","307","1.6","LOOK"
"Otomobil","Peugeot","307","1.6","PACK"
"Otomobil","Peugeot","307","1.6","PREMIUM"
"Otomobil","Peugeot","307","1.6","PROFIL"
"Otomobil","Peugeot","307","1.6","TECHNOPLUS"
"Otomobil","Peugeot","307","1.6","XR"
"Otomobil","Peugeot","307","1.6","XS"
"Otomobil","Peugeot","307","1.6","XT"
"Otomobil","Peugeot","307","1.6 HDi","COMFORT"
"Otomobil","Peugeot","307","1.6 HDi","DESIGNTECH"
"Otomobil","Peugeot","307","1.6 HDi","FELINE"
"Otomobil","Peugeot","307","1.6 HDi","LOOK"
"Otomobil","Peugeot","307","1.6 HDi","PACK"
"Otomobil","Peugeot","307","1.6 HDi","PREMIUM"
"Otomobil","Peugeot","307","1.6 HDi","XS"
"Otomobil","Peugeot","307","1.6 HDi","XT"
"Otomobil","Peugeot","307","2.0","2.0 HDI"
"Otomobil","Peugeot","307","2.0","CC DYNAMIC"
"Otomobil","Peugeot","307","2.0","CC SPORT"
"Otomobil","Peugeot","307","2.0","XSI"
"Otomobil","Peugeot","307","2.0","XT"
"Otomobil","Peugeot","307","2.0 HDi","PREMIUM"
"Otomobil","Peugeot","307","2.0 HDi","XSI"
"Otomobil","Peugeot","307","2.0 HDi","XT"
"Otomobil","Peugeot","308","1.2 PureTech","ACCESS"
"Otomobil","Peugeot","308","1.2 PureTech","ACTIVE"
"Otomobil","Peugeot","308","1.2 PureTech","ACTIVE PRIME"
"Otomobil","Peugeot","308","1.2 PureTech","ALLURE"
"Otomobil","Peugeot","308","1.2 PureTech","ALLURE DYNAMIC"
"Otomobil","Peugeot","308","1.2 PureTech","ALLURE SPORT"
"Otomobil","Peugeot","308","1.2 PureTech","GT"
"Otomobil","Peugeot","308","1.2 PureTech","STYLE"
"Otomobil","Peugeot","308","1.2 PureTech","STYLE TECH"
"Otomobil","Peugeot","308","1.2 VTi","ACCESS"
"Otomobil","Peugeot","308","1.2 VTi","ACTIVE"
"Otomobil","Peugeot","308","1.2 VTi","ALLURE"
"Otomobil","Peugeot","308","1.5 BlueHDI","STYLE"
"Otomobil","Peugeot","308","1.5 BlueHDI","STYLE TECH"
"Otomobil","Peugeot","308","1.6 BlueHdi","STYLE"
"Otomobil","Peugeot","308","1.6 e-HDi","ACCESS"
"Otomobil","Peugeot","308","1.6 e-HDi","ACTIVE"
"Otomobil","Peugeot","308","1.6 e-HDi","ALLURE"
"Otomobil","Peugeot","308","1.6 e-HDi","CLASSIC EDITION"
"Otomobil","Peugeot","308","1.6 e-HDi","CLASSIC EDITION PLUS"
"Otomobil","Peugeot","308","1.6 e-HDi","SPORTIUM"
"Otomobil","Peugeot","308","1.6 HDi","ACCESS"
"Otomobil","Peugeot","308","1.6 HDi","ACTIVE"
"Otomobil","Peugeot","308","1.6 HDi","ACTIVE PLUS"
"Otomobil","Peugeot","308","1.6 HDi","BUSINESS LINE"
"Otomobil","Peugeot","308","1.6 HDi","COMFORT"
"Otomobil","Peugeot","308","1.6 HDi","COMFORT PACK"
"Otomobil","Peugeot","308","1.6 HDi","ENVY"
"Otomobil","Peugeot","308","1.6 HDi","MILLESIM"
"Otomobil","Peugeot","308","1.6 HDi","PREMIUM"
"Otomobil","Peugeot","308","1.6 HDi","PREMIUM PACK"
"Otomobil","Peugeot","308","1.6 HDi","PREMIUM PLUS"
"Otomobil","Peugeot","308","1.6 HDi","SPORTIUM"
"Otomobil","Peugeot","308","1.6 THP","ACTIVE"
"Otomobil","Peugeot","308","1.6 THP","FEELINE"
"Otomobil","Peugeot","308","1.6 THP","FEELINE PLUS"
"Otomobil","Peugeot","308","1.6 THP","PREMIUM PACK"
"Otomobil","Peugeot","308","1.6 THP","SPORTIUM"
"Otomobil","Peugeot","308","1.6 VTi","ACCESS"
"Otomobil","Peugeot","308","1.6 VTi","ACTIVE"
"Otomobil","Peugeot","308","1.6 VTi","COMFORT"
"Otomobil","Peugeot","308","1.6 VTi","COMFORT PACK"
"Otomobil","Peugeot","308","1.6 VTi","ENVY"
"Otomobil","Peugeot","308","1.6 VTi","MILLESIM"
"Otomobil","Peugeot","308","1.6 VTi","PREMIUM"
"Otomobil","Peugeot","308","1.6 VTi","PREMIUM PLUS"
"Otomobil","Peugeot","405","1.6","GL"
"Otomobil","Peugeot","405","1.8","SR"
"Otomobil","Peugeot","405","1.9","GR"
"Otomobil","Peugeot","405","1.9","SRI"
"Otomobil","Peugeot","406","1.6","SL"
"Otomobil","Peugeot","406","1.8","SR"
"Otomobil","Peugeot","406","1.8","ST"
"Otomobil","Peugeot","406","2.0","2.0 HDI"
"Otomobil","Peugeot","406","2.0","ST"
"Otomobil","Peugeot","406","2.0","SV"
"Otomobil","Peugeot","406","2.0 HDi","ST"
"Otomobil","Peugeot","406","2.0 HDi","SV"
"Otomobil","Peugeot","407","1.6 HDi","BLACKLINE"
"Otomobil","Peugeot","407","1.6 HDi","COMFORT"
"Otomobil","Peugeot","407","1.6 HDi","EXECUTIVE"
"Otomobil","Peugeot","407","1.6 HDi","EXECUTIVE BLACK"
"Otomobil","Peugeot","407","1.6 HDi","MILLESIM"
"Otomobil","Peugeot","407","1.6 HDi","PREMIUM"
"Otomobil","Peugeot","407","2.0","2.0 HDI"
"Otomobil","Peugeot","407","2.0","COMFORT"
"Otomobil","Peugeot","407","2.0","EXECUTIVE"
"Otomobil","Peugeot","407","2.0","EXECUTIVE PREMIUM"
"Otomobil","Peugeot","407","2.0 HDi","DYNAMIC PREMIUM"
"Otomobil","Peugeot","407","2.0 HDi","EXECUTIVE"
"Otomobil","Peugeot","407","2.0 HDi","EXECUTIVE PREMIUM"
"Otomobil","Peugeot","407","2.2","EXECUTIVE"
"Otomobil","Peugeot","407","2.2","EXECUTIVE PREMIUM"
"Otomobil","Peugeot","508","1.5 BlueHDI","ACTIVE"
"Otomobil","Peugeot","508","1.5 BlueHDI","ALLURE"
"Otomobil","Peugeot","508","1.5 BlueHDI","ALLURE DYNAMIC"
"Otomobil","Peugeot","508","1.5 BlueHDI","GT"
"Otomobil","Peugeot","508","1.5 BlueHDI","GT LINE"
"Otomobil","Peugeot","508","1.5 BlueHDI","GT SELECTION"
"Otomobil","Peugeot","508","1.5 BlueHDI","PRIME"
"Otomobil","Peugeot","508","1.6 BlueHDi","ACCESS"
"Otomobil","Peugeot","508","1.6 BlueHDi","ACTIVE"
"Otomobil","Peugeot","508","1.6 BlueHDi","ALLURE"
"Otomobil","Peugeot","508","1.6 BlueHDi","BUSINESS"
"Otomobil","Peugeot","508","1.6 e-HDi","ACCESS"
"Otomobil","Peugeot","508","1.6 e-HDi","ACTIVE"
"Otomobil","Peugeot","508","1.6 e-HDi","ALLURE"
"Otomobil","Peugeot","508","1.6 HDi","ACCESS"
"Otomobil","Peugeot","508","1.6 HDi","ACTIVE"
"Otomobil","Peugeot","508","1.6 HDi","ALLURE"
"Otomobil","Peugeot","508","1.6 Puretech","ALLURE"
"Otomobil","Peugeot","508","1.6 Puretech","GT"
"Otomobil","Peugeot","508","1.6 Puretech","GT LINE"
"Otomobil","Peugeot","508","1.6 Puretech","PRIME"
"Otomobil","Peugeot","508","1.6 THP","ACCESS"
"Otomobil","Peugeot","508","1.6 THP","ACTIVE"
"Otomobil","Peugeot","508","1.6 THP","ALLURE"
"Otomobil","Peugeot","508","1.6 VTi","ACCESS"
"Otomobil","Peugeot","508","1.6 VTi","ACTIVE"
"Otomobil","Peugeot","508","2.0 HDi","ACTIVE"
"Otomobil","Peugeot","508","2.0 HDi","ALLURE"
"Otomobil","Peugeot","508","2.2 HDi","GT"
"Otomobil","Peugeot","605","3.0","SV"
"Otomobil","Peugeot","607","2.2 HDi","2.2 HDI"
"Otomobil","Peugeot","607","3.0","PACK"
"Otomobil","Peugeot","806","1.9 STDT","1.9 STDT"
"Otomobil","Peugeot","806","2.0 HDI","PREMIUM"
"Otomobil","Peugeot","807","2.0 HDi","2.0 HDI"
"Otomobil","Peugeot","807","2.2 HDi Executive","2.2 HDI EXECUTIVE"
"Otomobil","Peugeot","e-208","GT","GT"
"Otomobil","Peugeot","e-308","GT","GT"
"Otomobil","Peugeot","RCZ","1.6 THP","ASPHALT"
"Otomobil","Peugeot","RCZ","1.6 THP","CARBON"
"Otomobil","Peugeot","RCZ","1.6 THP","EVOLUTION"
"Otomobil","Peugeot","RCZ","1.6 THP","YEARLING"
"Otomobil","Peugeot","RCZ","2.0 HDi","2.0 HDI"
"Otomobil","Pontiac","Firebird","5.7","TRANS AM"
"Otomobil","Pontiac","Firebird","5.7","V8 FORMULA"
"Otomobil","Porsche","718","Boxster","BOXSTER"
"Otomobil","Porsche","718","Cayman","4.0"
"Otomobil","Porsche","911","Carrera","CARRERA"
"Otomobil","Porsche","911","Carrera","CARRERA 4 GTS"
"Otomobil","Porsche","911","Carrera","CARRERA 4S"
"Otomobil","Porsche","911","Carrera","CARRERA S"
"Otomobil","Porsche","911","Carrera 4","CARRERA 4 GTS"
"Otomobil","Porsche","911","Carrera 4 GTS","CARRERA 4 GTS"
"Otomobil","Porsche","911","Carrera 4S","CARRERA 4S"
"Otomobil","Porsche","911","Carrera S","CARRERA S"
"Otomobil","Porsche","911","GT3","GT3 RS"
"Otomobil","Porsche","911","GT3 RS","GT3 RS"
"Otomobil","Porsche","911","Targa 4 GTS","TARGA 4 GTS"
"Otomobil","Porsche","911","Targa 4S","TARGA 4S"
"Otomobil","Porsche","911","Turbo","TURBO S"
"Otomobil","Porsche","911","Turbo S","TURBO S"
"Otomobil","Porsche","Boxster","Boxster","BOXSTER"
"Otomobil","Porsche","Cayman","Cayman","CAYMAN"
"Otomobil","Porsche","Panamera","4 E-Hybrid","4 E-HYBRID"
"Otomobil","Porsche","Panamera","4S","4S"
"Otomobil","Porsche","Panamera","Diesel","DIESEL"
"Otomobil","Porsche","Panamera","Panamera","PANAMERA"
"Otomobil","Porsche","Panamera","Turbo","TURBO S"
"Otomobil","Porsche","Panamera","Turbo S","TURBO S"
"Otomobil","Porsche","Taycan","4 Cross Turismo","4 CROSS TURISMO"
"Otomobil","Porsche","Taycan","4S","4S PERFORMANCE PLUS"
"Otomobil","Porsche","Taycan","4S Performance Plus","4S PERFORMANCE PLUS"
"Otomobil","Porsche","Taycan","Taycan","TAYCAN"
"Otomobil","Porsche","Taycan","Turbo","TURBO S"
"Otomobil","Porsche","Taycan","Turbo","TURBO S CROSS TURISMO"
"Otomobil","Porsche","Taycan","Turbo S","TURBO S CROSS TURISMO"
"Otomobil","Porsche","Taycan","Turbo S Cross Turismo","TURBO S CROSS TURISMO"
"Otomobil","Proton","315","GLS","GLS"
"Otomobil","Proton","413","GLS","GLS"
"Otomobil","Proton","415","GLS","GLS"
"Otomobil","Proton","416","GLX","GLX"
"Otomobil","Proton","418","GLX","GLX"
"Otomobil","Proton","420","TD GLS","TD GLS"
"Otomobil","Proton","Gen 2","1.6","BASE LINE"
"Otomobil","Proton","Gen 2","1.6","LOW LINE"
"Otomobil","Proton","Gen 2","1.6","MEDIUM LINE"
"Otomobil","Proton","Savvy","1.2","MEDIUM LINE"
"Otomobil","Proton","Waja","1.6","LOW LINE"
"Otomobil","Proton","Waja","1.6","MEDIUM LINE"
"Otomobil","Proton","Waja","1.6","PREMIUM"
"Otomobil","Regal Raptor","K4","K4","K4"
"Otomobil","Regal Raptor","K5 Long","K5 Long","K5 LONG"
"Otomobil","Relive","N1","N1","N1"
"Otomobil","Renault","Clio","0.9 TCe","0.9 TCE SPORT TOURER"
"Otomobil","Renault","Clio","0.9 TCe","ICON"
"Otomobil","Renault","Clio","0.9 TCe","JOY"
"Otomobil","Renault","Clio","0.9 TCe","TOUCH"
"Otomobil","Renault","Clio","0.9 TCe Sport Tourer","ICON"
"Otomobil","Renault","Clio","0.9 TCe Sport Tourer","JOY"
"Otomobil","Renault","Clio","0.9 TCe Sport Tourer","TOUCH"
"Otomobil","Renault","Clio","1.0 SCe","EQUILIBRE"
"Otomobil","Renault","Clio","1.0 SCe","JOY"
"Otomobil","Renault","Clio","1.0 TCe","EQUILIBRE"
"Otomobil","Renault","Clio","1.0 TCe","EVOLUTION"
"Otomobil","Renault","Clio","1.0 TCe","ICON"
"Otomobil","Renault","Clio","1.0 TCe","JOY"
"Otomobil","Renault","Clio","1.0 TCe","RS LINE"
"Otomobil","Renault","Clio","1.0 TCe","TOUCH"
"Otomobil","Renault","Clio","1.2","1.2 GRANDTOUR"
"Otomobil","Renault","Clio","1.2","1.2 SPORTTOURER"
"Otomobil","Renault","Clio","1.2","1.2 TCE"
"Otomobil","Renault","Clio","1.2","AUTHENTIQUE"
"Otomobil","Renault","Clio","1.2","DYNAMIC"
"Otomobil","Renault","Clio","1.2","EXPRESSION"
"Otomobil","Renault","Clio","1.2","EXTREME"
"Otomobil","Renault","Clio","1.2","GT LINE"
"Otomobil","Renault","Clio","1.2","ICON"
"Otomobil","Renault","Clio","1.2","JOY"
"Otomobil","Renault","Clio","1.2","JOY PLUS"
"Otomobil","Renault","Clio","1.2","NIGHT & DAY"
"Otomobil","Renault","Clio","1.2","RN"
"Otomobil","Renault","Clio","1.2","TOM TOM EDITION"
"Otomobil","Renault","Clio","1.2","TOUCH"
"Otomobil","Renault","Clio","1.2","TOUCHROME"
"Otomobil","Renault","Clio","1.2","TURBO GT LINE"
"Otomobil","Renault","Clio","1.2","TURBO ICON"
"Otomobil","Renault","Clio","1.2","TURBO JOY"
"Otomobil","Renault","Clio","1.2","TURBO TOUCH"
"Otomobil","Renault","Clio","1.2","TURBO TOUCHROME"
"Otomobil","Renault","Clio","1.2 Grandtour","AUTHENTIQUE"
"Otomobil","Renault","Clio","1.2 Grandtour","DYNAMIQUE"
"Otomobil","Renault","Clio","1.2 Grandtour","EXECUTIVE"
"Otomobil","Renault","Clio","1.2 Grandtour","EXTREME"
"Otomobil","Renault","Clio","1.2 Grandtour","NIGHT & DAY"
"Otomobil","Renault","Clio","1.2 SportTourer","ICON"
"Otomobil","Renault","Clio","1.2 SportTourer","JOY"
"Otomobil","Renault","Clio","1.2 TCE","DYNAMIQUE"
"Otomobil","Renault","Clio","1.2 TCE","EXPRESSION"
"Otomobil","Renault","Clio","1.3 TCe","ICON"
"Otomobil","Renault","Clio","1.3 TCe","RS LINE"
"Otomobil","Renault","Clio","1.3 TCe","TOUCH"
"Otomobil","Renault","Clio","1.4","1.4 GRANDTOUR"
"Otomobil","Renault","Clio","1.4","1.4"
"Otomobil","Renault","Clio","1.4","ALIZE"
"Otomobil","Renault","Clio","1.4","AUTHENTIQUE"
"Otomobil","Renault","Clio","1.4","DYNAMIQUE"
"Otomobil","Renault","Clio","1.4","EXECUTIVE"
"Otomobil","Renault","Clio","1.4","EXPRESSION"
"Otomobil","Renault","Clio","1.4","EXTREME"
"Otomobil","Renault","Clio","1.4","FIDJI"
"Otomobil","Renault","Clio","1.4","PRIVILEGE"
"Otomobil","Renault","Clio","1.4","RN"
"Otomobil","Renault","Clio","1.4","RNA"
"Otomobil","Renault","Clio","1.4","RT"
"Otomobil","Renault","Clio","1.4","RTA"
"Otomobil","Renault","Clio","1.4","RXT"
"Otomobil","Renault","Clio","1.4 Grandtour","DYNAMIQUE"
"Otomobil","Renault","Clio","1.5 BlueDCI","ICON"
"Otomobil","Renault","Clio","1.5 BlueDCI","JOY"
"Otomobil","Renault","Clio","1.5 dCi","1.5 DCI GRANDTOUR"
"Otomobil","Renault","Clio","1.5 dCi","1.5 DCI SPORTTOURER"
"Otomobil","Renault","Clio","1.5 dCi","ALIZE"
"Otomobil","Renault","Clio","1.5 dCi","AUTHENTIQUE"
"Otomobil","Renault","Clio","1.5 dCi","AUTHENTIQUE EDITION"
"Otomobil","Renault","Clio","1.5 dCi","CONNECT"
"Otomobil","Renault","Clio","1.5 dCi","DYNAMIQUE"
"Otomobil","Renault","Clio","1.5 dCi","EXECUTIVE"
"Otomobil","Renault","Clio","1.5 dCi","EXPRESSION"
"Otomobil","Renault","Clio","1.5 dCi","EXTREME"
"Otomobil","Renault","Clio","1.5 dCi","EXTREME EDITION"
"Otomobil","Renault","Clio","1.5 dCi","FIDJI"
"Otomobil","Renault","Clio","1.5 dCi","GT LINE"
"Otomobil","Renault","Clio","1.5 dCi","ICON"
"Otomobil","Renault","Clio","1.5 dCi","JOY"
"Otomobil","Renault","Clio","1.5 dCi","NIGHT & DAY"
"Otomobil","Renault","Clio","1.5 dCi","STATUS"
"Otomobil","Renault","Clio","1.5 dCi","TOM TOM EDITION"
"Otomobil","Renault","Clio","1.5 dCi","TOUCH"
"Otomobil","Renault","Clio","1.5 dCi Grandtour","AUTHENTIQUE"
"Otomobil","Renault","Clio","1.5 dCi Grandtour","DYNAMIQUE"
"Otomobil","Renault","Clio","1.5 dCi Grandtour","EXECUTIVE"
"Otomobil","Renault","Clio","1.5 dCi Grandtour","EXTREME"
"Otomobil","Renault","Clio","1.5 dCi Grandtour","NIGHT & DAY"
"Otomobil","Renault","Clio","1.5 dCi SportTourer","ICON"
"Otomobil","Renault","Clio","1.5 dCi SportTourer","JOY"
"Otomobil","Renault","Clio","1.5 dCi SportTourer","TOUCH"
"Otomobil","Renault","Clio","1.6","1.6 E-TECH"
"Otomobil","Renault","Clio","1.6","1.6 GRANDTOUR"
"Otomobil","Renault","Clio","1.6","DYNAMIQUE"
"Otomobil","Renault","Clio","1.6","EXECUTIVE"
"Otomobil","Renault","Clio","1.6","EXTREME"
"Otomobil","Renault","Clio","1.6","EXTREME EDITION"
"Otomobil","Renault","Clio","1.6","NIGHT & DAY"
"Otomobil","Renault","Clio","1.6","RS"
"Otomobil","Renault","Clio","1.6","RT"
"Otomobil","Renault","Clio","1.6","RTE"
"Otomobil","Renault","Clio","1.6","RXT"
"Otomobil","Renault","Clio","1.6 E-Tech","TECHNO ESPRIT ALPINE"
"Otomobil","Renault","Clio","1.6 Grandtour","EXTREME"
"Otomobil","Renault","Clio","1.6 Grandtour","NIGHT & DAY"
"Otomobil","Renault","Clio","1.8","RSI"
"Otomobil","Renault","Clio","2.0","RENAULT SPORT"
"Otomobil","Renault","Espace","1.6 dCi","1.6 DCI"
"Otomobil","Renault","Espace","1.9 dCi","EXPRESSION"
"Otomobil","Renault","Espace","2.0","2.0 DCI"
"Otomobil","Renault","Espace","2.0","2.0 T"
"Otomobil","Renault","Espace","2.0","RT"
"Otomobil","Renault","Espace","2.0","RXE"
"Otomobil","Renault","Espace","2.0 dCi","INITIALE"
"Otomobil","Renault","Espace","2.0 T","EXPRESSION"
"Otomobil","Renault","Espace","2.2","2.2 DCI"
"Otomobil","Renault","Espace","2.2","DT RXE"
"Otomobil","Renault","Espace","2.2 dCi","EXPRESSION"
"Otomobil","Renault","Espace","2.2 dCi","PRIVILEGE"
"Otomobil","Renault","Espace","3.0","3.0 DCI"
"Otomobil","Renault","Espace","3.0","3.0"
