categorySlug,categoryName,subcategorySlug,subcategoryName,attributeId,attributeSlug,attributeName,type,required,order,showInRequest,showInOffer,showInRequest_new,showInOffer_new
emlak,EMLAK,konut-kiralik-mustakil-ev,Konut Ki̇ralik Müstaki̇l Ev,cmkbigdxx009lz615jmvjgyn8,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-mustakil-ev,Konut Ki̇ralik Müstaki̇l Ev,cmkbigdxy009nz615tbqte4h3,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdy3009rz615ul5xixdp,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdy5009tz6151nnhe0fv,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdy8009vz615kcusrptt,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdy9009xz615kv0jlyaj,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdyb009zz615pho9c9fz,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdyd00a1z615vsq0f2e8,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdye00a3z6159f47p4ww,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdyg00a5z615jzpmbtlm,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdz100a7z615bteazl13,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdz400a9z615cktfmgqd,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdz600abz615r75bwoql,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-villa,Konut Ki̇ralik Vi̇lla,cmkbigdza00adz615u3usrk4a,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzf00ahz615r2ngu6ue,arazi-m2,Arazi M2,number,false,1,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzi00ajz6155awu1ych,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzj00alz615e1meyh2m,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzl00anz615ho64lk34,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzm00apz6150wvf29lu,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzn00arz615qkkec623,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzp00atz615zlvlxs5m,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzt00avz6157qldb741,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzu00axz615ipg861yc,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzw00azz615ia26j1jd,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbigdzy00b1z615leg6x7x2,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-ciflik-evi,Konut Ki̇ralik Çi̇fli̇k Evi̇,cmkbige0100b3z615ufssx0in,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige0n00b7z615zv66qxh2,arazi-m2,Arazi M2,number,false,1,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige0u00b9z6154fhqk9oz,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige0x00bbz615n9dz4a06,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1000bdz6152wgwhokt,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1200bfz6158fzpj8j7,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1400bhz615seeff7gr,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1600bjz615gzuee0zu,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1800blz615actm7xtw,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1a00bnz615ey1vyfzn,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1c00bpz615mqfsxgzh,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1d00brz6154gptridh,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-koskkonak,Konut Ki̇ralik Köşk/konak,cmkbige1g00btz6150o3ok4ft,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige1r00bxz61507yve6b7,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2a00bzz6154247gdae,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2d00c1z615l3n0y5fd,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2f00c3z615xbhfx3hy,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2h00c5z615gmjy9zbw,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2j00c7z615rfabrky3,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2l00c9z6154nbuoogf,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2n00cbz6153prfej0d,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2p00cdz6152mlstvut,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2r00cfz615h0vgnqg2,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2s00chz615a1ejl8mp,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-yali,Konut Ki̇ralik Yali,cmkbige2u00cjz615edjldemd,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3300cnz615qzt342xc,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3500cpz61554zw7n2u,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3700crz6153qqaa72j,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3900ctz615rjcz45eh,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3b00cvz615fdzkwx5a,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3c00cxz615rzbmy2hf,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3k00czz615sdjaor9j,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige3p00d1z615jwkq971x,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige4400d3z615sriagi38,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige4900d5z6154rny6cox,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige4c00d7z615ew5o0vwt,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-kiralik-yali-dairesi,Konut Ki̇ralik Yali Dai̇resi̇,cmkbige4e00d9z615utfabuvv,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige4t00ddz615b06icd8v,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige4u00dfz615x6hh43k0,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige4w00dhz615oh4zv9ul,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige4x00djz615a4ksjyew,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige4z00dlz615563605l4,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5100dnz615mwidyqs5,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5300dpz615ewqlfe9z,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5500drz61507k67qa7,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5700dtz615u1jvuweo,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5900dvz615cbqoezk7,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige5a00dxz615ep7orimg,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-daire,Konut Turi̇sti̇k Günlük Ki̇ralik Dai̇re,cmkbige6100dzz615nd4r30rx,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6900e3z615hsduofab,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6c00e5z6156z21oay1,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6f00e7z615mgjkkmlj,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6h00e9z615d23sy5yg,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6k00ebz615dhlq678o,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6m00edz6155mp3nj42,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6o00efz6154wa9fn8z,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6r00ehz615pjehnqzt,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6t00ejz615gw2yv5xa,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige6v00elz6151ywssxhf,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige7i00enz615f5uizwse,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-rezidans,Konut Turi̇sti̇k Günlük Ki̇ralik Rezi̇dans,cmkbige7l00epz615lao8lpo6,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige7s00etz615nkej2uks,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige7y00evz6155xvcwd3p,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige8100exz615hoti1yr8,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige8900ezz615hy6h1kvi,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige8b00f1z615sjfnyj41,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige8z00f3z615ekbnvd6l,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9200f5z615ckhjyyq7,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9400f7z6150gtw7p3m,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9600f9z615p9je27ui,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9900fbz615yfy9x8hq,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9b00fdz6153d6lwhfk,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-mustakil-ev,Konut Turi̇sti̇k Günlük Ki̇ralik Müstaki̇l Ev,cmkbige9d00ffz615o7zbzulw,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9i00fjz61504pnkbt1,metrekare-net,Metrekare (Net),range-number,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9k00flz6158ivd7yc5,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9n00fnz615tgoqjl9u,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9p00fpz615jqwxhfno,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9v00frz615u1qdbh1y,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbige9x00ftz615r8jxxu5o,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigea200fvz615gw62sl3u,asansor,Asansör,boolean,false,7,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigead00fxz615npgnghmy,otopark,Otopark,select,false,8,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigeak00fzz61541ln0e43,kullanim-durumu,Kullanım Durumu,select,false,9,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigean00g1z615yv14ktwr,site-icerisinde,Site İçerisinde,boolean,false,10,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigeas00g3z615pfwhfapa,tapu-durumu,Tapu Durumu,select,false,11,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-villa,Konut Turi̇sti̇k Günlük Ki̇ralik Vi̇lla,cmkbigeav00g5z615p3fbxrd9,takasli,Takaslı,boolean,false,12,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeaz00g9z615mxl2obkg,devre-mulk-adi,Devre Mülk Adı,select,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb200gbz615r7z7jwkg,donem,Dönem,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb400gdz615oq3jouyx,sure,Süre,select,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb600gfz615g8g0y31k,metrekare-brut,Metrekare (Brüt),number,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb700ghz615je71fdjw,oda-sayisi,Oda Sayısı,select,false,5,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb800gjz615kejgq9l7,site-icerisinde,Site İçerisinde,boolean,false,6,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeb900glz6156wr3990n,yatak-kapasitesi,Yatak Kapasitesi,number,false,7,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-devre-mulk,Konut Turi̇sti̇k Günlük Ki̇ralik Devre Mülk,cmkbigeba00gnz615p587f647,banyo-sayisi,Banyo Sayısı,select,false,8,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-apartpansiyon,Konut Turi̇sti̇k Günlük Ki̇ralik Apart/pansi̇yon,cmkbigebr00grz6151x4ndpb5,metrekare-brut,Metrekare (Brüt),number,false,1,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-apartpansiyon,Konut Turi̇sti̇k Günlük Ki̇ralik Apart/pansi̇yon,cmkbigec400gtz615faqt1cn3,oda-sayisi,Oda Sayısı,select,false,2,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-apartpansiyon,Konut Turi̇sti̇k Günlük Ki̇ralik Apart/pansi̇yon,cmkbigec800gvz615b5h7jbgt,site-icerisinde,Site İçerisinde,boolean,false,3,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-apartpansiyon,Konut Turi̇sti̇k Günlük Ki̇ralik Apart/pansi̇yon,cmkbigecb00gxz615vucy7zta,yatak-kapasitesi,Yatak Kapasitesi,number,false,4,true,true,true,true
emlak,EMLAK,konut-turistik-gunluk-kiralik-apartpansiyon,Konut Turi̇sti̇k Günlük Ki̇ralik Apart/pansi̇yon,cmkbigecg00gzz615osv4074q,banyo-sayisi,Banyo Sayısı,select,false,5,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigecn00h5z6152gtxsz6y,oda-sayisi,Oda Sayısı,select,false,1,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigecp00h7z615ii2va6ni,metrekare-net,Metrekare (Net),range-number,false,2,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigecr00h9z615zimv5hv1,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigect00hbz615l3qgus6s,bulundugu-kat,Bulunduğu Kat,select,false,4,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigecu00hdz615r9k07bx3,kat-sayisi,Kat Sayısı,number,false,5,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-daire,Konut Devren Satılık Konut Daire,cmkbigecw00hfz615j91fkna8,isitma,Isıtma,select,false,6,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-villa,Konut Devren Satılık Konut Villa,cmkbigedq00hjz615zgics0ry,oda-sayisi,Oda Sayısı,select,false,1,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-villa,Konut Devren Satılık Konut Villa,cmkbigedt00hlz615v3n35utg,metrekare-net,Metrekare (Net),range-number,false,2,true,true,true,true
emlak,EMLAK,konut-devren-satilik-konut-villa,Konut Devren Satılık Konut Villa,cmkbigedv00hnz615r85jn7tb,bina-yasi,Bina Yaşı,select,false,3,true,true,true,true
